0.20552  	0.09978  	0.15472  	0.72191  	-0.0063  	0.64834  	0.07987  	-0.5851  	0.32541  	-0.1219  	0.38327  	0.46305  	-0.0164  	-0.5206  	-1.1433  	1.14923  	-0.0936  	0.23992  	-0.2831  	0.45751  	0.25633  	-0.1762  	-0.6111  	0.49289  	-0.2812  	-0.1938  	-0.3878  	-0.4374  	-0.4398  	-0.2123  	-0.2540  	0.35193  	0.35072  	-0.0842  	0.39272  	0.15782  	0.39632  	0.07956  	-0.3495  	0.20157  	-0.0371  	0.02191  	0.02022  	-0.0273  	-0.1061  	-0.0553  	0.04429  	0.00503  	0.06142  	-0.0198  	-0.0086  	0.01729  	-0.0004  	0.03536  	0.00601  	-0.0254  	0.02400  	0.00514  	-0.0436  	0.03527  	0.00796  	0.01056  	0.03985  	-0.0093  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
0.20552  	0.09978  	0.15472  	0.72191  	-0.0063  	0.64834  	0.07987  	-0.5851  	0.32541  	-0.1219  	0.38327  	0.46305  	-0.0164  	-0.5206  	-1.1433  	1.14923  	-0.0936  	0.23992  	-0.2831  	0.45751  	0.25633  	-0.1762  	-0.6111  	0.49289  	-0.2812  	-0.1938  	-0.3878  	-0.4374  	-0.4398  	-0.2123  	-0.2540  	0.35193  	0.35072  	-0.0842  	0.39272  	0.15782  	0.39632  	0.07956  	-0.3495  	0.20157  	-0.0371  	0.02191  	0.02022  	-0.0273  	-0.1061  	-0.0553  	0.04429  	0.00503  	0.06142  	-0.0198  	-0.0086  	0.01729  	-0.0004  	0.03536  	0.00601  	-0.0254  	0.02400  	0.00514  	-0.0436  	0.03527  	0.00796  	0.01056  	0.03985  	-0.0093  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
0.06161  	0.07968  	0.09296  	0.63819  	0.02104  	0.53867  	0.07223  	-0.6565  	0.30020  	-0.0610  	0.38920  	0.50719  	-0.0090  	-0.5696  	-1.2974  	1.13129  	-0.1059  	0.31792  	-0.3073  	0.55742  	0.13001  	-0.2214  	-0.6941  	0.39242  	-0.2881  	-0.1649  	-0.5222  	-0.2055  	-0.2863  	-0.2184  	-0.2208  	0.29614  	0.37825  	-0.0790  	0.28955  	0.19604  	0.28629  	0.02992  	-0.2993  	0.23596  	0.03906  	0.00171  	0.03136  	-0.0323  	-0.1100  	-0.0584  	0.05250  	0.00474  	0.05543  	-0.0180  	-0.0028  	0.01446  	-0.0016  	0.02587  	0.00778  	-0.0348  	0.02707  	0.00234  	-0.0395  	0.03090  	0.00803  	0.01463  	0.04529  	-0.0042  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.2488  	-0.0340  	-0.1679  	0.45447  	-0.0396  	0.25512  	0.01065  	-0.7903  	0.26570  	0.11443  	0.41056  	0.48950  	0.04438  	-0.6568  	-1.5570  	1.06732  	-0.1263  	0.38245  	-0.2834  	0.66880  	-0.0955  	-0.2665  	-0.7838  	0.32929  	-0.3639  	-0.1109  	-0.6920  	-0.0392  	-0.2359  	-0.2632  	-0.1749  	0.26711  	0.39616  	-0.0764  	0.1939  	0.27426  	0.13625  	-0.0359  	-0.2267  	0.26713  	0.09444  	0.01575  	0.03731  	-0.0410  	-0.1101  	-0.0555  	0.04579  	0.01580  	0.06148  	-0.0033  	-0.0048  	0.01445  	-0.0058  	0.02234  	0.01102  	-0.0316  	0.03406  	0.00186  	-0.0364  	0.02236  	0.01153  	0.02331  	0.04301  	-0.0013  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.7008  	-0.2287  	-0.4213  	0.16009  	-0.0378  	0.01153  	0.06463  	-0.9370  	0.16477  	0.12041  	0.55500  	0.34263  	-0.1120  	-0.9437  	-1.7882  	0.92376  	-0.1415  	0.42164  	-0.2886  	0.69568  	-0.1624  	-0.2561  	-0.8131  	0.32331  	-0.2642  	-0.1219  	-0.7516  	0.00856  	-0.0686  	-0.2468  	-0.2024  	0.25897  	0.33395  	-0.0785  	0.13560  	0.38036  	0.05293  	-0.0532  	-0.2301  	0.25244  	0.05093  	0.02086  	0.01152  	-0.0477  	-0.0894  	-0.0669  	0.04705  	-0.0011  	0.05418  	-0.0223  	0.00268  	0.01176  	-0.0057  	0.01818  	0.01157  	-0.0438  	0.04222  	0.00729  	-0.0389  	0.03364  	0.00769  	0.00671  	0.04235  	-0.0071  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.5782  	-0.1695  	-0.3450  	0.31397  	-0.0068  	0.06442  	0.05839  	-0.8577  	0.18022  	0.11591  	0.50855  	0.40491  	-0.0979  	-0.8676  	-1.5509  	0.89720  	-0.1199  	0.38017  	-0.3078  	0.68377  	-0.1190  	-0.2106  	-0.7959  	0.38185  	-0.2112  	-0.1398  	-0.6358  	-0.0676  	-0.1255  	-0.2196  	-0.2261  	0.24459  	0.33998  	-0.0723  	0.14926  	0.34382  	0.08267  	-0.0427  	-0.2237  	0.28132  	0.02792  	0.03989  	-0.0151  	-0.0466  	-0.0883  	-0.0548  	0.05572  	-0.0171  	0.05050  	-0.0198  	0.00649  	0.01426  	-0.0106  	0.02498  	0.00706  	-0.0469  	0.03429  	0.00578  	-0.0370  	0.03317  	0.00638  	0.00516  	0.03703  	-0.0132  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.4414  	-0.1452  	-0.1699  	0.26444  	-0.1201  	0.29831  	0.07479  	-0.8379  	0.18584  	0.01848  	0.36575  	0.31133  	-0.0493  	-0.8338  	-1.5145  	0.95793  	-0.0674  	0.37018  	-0.2744  	0.54332  	-0.1052  	-0.2015  	-0.7402  	0.38943  	-0.1669  	-0.1336  	-0.5172  	-0.1820  	-0.1517  	-0.1894  	-0.1981  	0.27131  	0.30626  	-0.0761  	0.17930  	0.32906  	0.13569  	-0.0240  	-0.2406  	0.27460  	0.06683  	0.02620  	0.01330  	-0.0444  	-0.0881  	-0.0711  	0.04921  	-0.0167  	0.03316  	-0.0125  	0.01167  	0.01725  	-0.0118  	0.02063  	0.00291  	-0.0327  	0.03488  	-0.0014  	-0.0421  	0.03544  	0.00337  	0.01302  	0.03836  	-0.0061  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.0865  	-0.0644  	-0.0302  	0.64354  	0.07075  	0.59687  	0.00504  	-0.7219  	0.20472  	-0.0560  	0.34784  	0.45071  	-0.0591  	-0.8348  	-1.5911  	1.19149  	-0.0998  	0.35808  	-0.2239  	0.58581  	-0.0770  	-0.2303  	-0.8973  	0.44561  	-0.2708  	-0.1584  	-0.5272  	-0.0947  	-0.1881  	-0.2313  	-0.2815  	0.32059  	0.31629  	-0.1050  	0.32879  	0.39553  	0.14309  	-0.0117  	-0.2659  	0.32127  	0.01994  	-0.0059  	-0.0017  	-0.0195  	-0.0985  	-0.0461  	0.04586  	0.00554  	0.04714  	-0.0224  	0.02259  	0.00868  	0.00194  	0.01045  	-0.0005  	-0.0418  	0.04590  	-0.0010  	-0.0472  	0.04068  	-0.0043  	-0.0162  	0.02972  	-0.0044  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
0.25165  	0.01087  	0.14055  	0.89906  	0.29747  	0.51116  	0.13928  	-0.7903  	0.15065  	0.04839  	0.14457  	0.35284  	0.04501  	-0.6091  	-1.1811  	1.13112  	-0.1753  	0.31718  	-0.2851  	0.56962  	-0.0633  	-0.1937  	-0.8481  	0.44779  	-0.2358  	-0.2050  	-0.4600  	-0.2301  	-0.1967  	-0.1592  	-0.2455  	0.34737  	0.33499  	-0.0644  	0.37206  	0.35575  	0.22865  	-0.0273  	-0.2966  	0.32866  	-0.0189  	0.02892  	-0.0004  	0.01689  	-0.1079  	-0.0581  	0.05212  	0.01425  	0.07195  	-0.0300  	0.01125  	0.01129  	0.00223  	0.02108  	0.00769  	-0.0351  	0.03132  	0.00364  	-0.0464  	0.03208  	0.00770  	-0.0027  	0.03540  	-0.0221  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
0.20989  	0.12799  	0.07160  	0.98404  	0.29805  	0.60956  	0.11142  	-0.7419  	0.23731  	0.04984  	0.04197  	0.48734  	0.08630  	-0.4766  	-1.0485  	1.05471  	-0.1630  	0.30471  	-0.2861  	0.57415  	-0.0888  	-0.1412  	-0.8470  	0.35848  	-0.0593  	-0.2009  	-0.4582  	-0.2176  	-0.1066  	-0.1154  	-0.2858  	0.29395  	0.32723  	-0.0591  	0.34574  	0.31667  	0.12449  	-0.0298  	-0.2122  	0.33323  	-0.0413  	0.04371  	0.03005  	-0.0113  	-0.1104  	-0.0652  	0.02779  	0.05121  	0.06912  	-0.0369  	0.02054  	0.00779  	-0.0059  	0.01930  	0.01094  	-0.0247  	0.05447  	0.00286  	-0.0461  	0.02663  	-0.0038  	0.00359  	0.03717  	-0.0112  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
0.14234  	0.06697  	0.07457  	1.03939  	0.23518  	0.59845  	0.12043  	-0.6846  	0.24392  	0.01560  	0.03867  	0.34176  	0.08358  	-0.4172  	-1.0227  	1.03626  	-0.1024  	0.29455  	-0.2615  	0.50953  	-0.0041  	-0.1382  	-0.8122  	0.46290  	-0.0530  	-0.2301  	-0.3485  	-0.2746  	-0.1636  	-0.1073  	-0.2828  	0.32762  	0.33050  	-0.0784  	0.35817  	0.29610  	0.19178  	-0.0186  	-0.2532  	0.34326  	-0.0602  	0.03393  	0.01706  	0.00169  	-0.1032  	-0.0606  	0.04006  	0.02070  	0.07449  	-0.0243  	0.00835  	0.01842  	-0.0033  	0.03119  	0.01529  	-0.0276  	0.03914  	-0.0027  	-0.0357  	0.03630  	0.00436  	0.00557  	0.04000  	-0.0199  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.1751  	-0.0698  	-0.1423  	0.83336  	0.20477  	0.38301  	0.10224  	-0.7847  	0.18270  	0.01147  	0.21194  	0.52713  	-0.0236  	-0.5800  	-1.2186  	1.02007  	-0.1252  	0.38113  	-0.2892  	0.62330  	-0.0236  	-0.1901  	-0.7873  	0.48532  	-0.1409  	-0.1944  	-0.4871  	-0.1374  	-0.1364  	-0.1510  	-0.2807  	0.29157  	0.29437  	-0.0820  	0.30210  	0.30836  	0.18666  	-0.0360  	-0.2635  	0.31411  	-0.0635  	0.04141  	-0.0354  	-0.0251  	-0.0999  	-0.0558  	0.04593  	-0.0078  	0.05617  	-0.0367  	0.00927  	0.00163  	-0.0128  	0.02363  	0.00192  	-0.0338  	0.04923  	0.00798  	-0.0399  	0.02990  	-0.0068  	0.01201  	0.03226  	-0.0153  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.1522  	-0.0562  	-0.2163  	0.92343  	0.21470  	0.45936  	0.05458  	-0.8176  	0.17277  	-0.0843  	0.06296  	0.47693  	-0.0094  	-0.6814  	-1.1340  	0.97686  	-0.1047  	0.36968  	-0.3136  	0.60902  	-0.1439  	-0.1538  	-0.7896  	0.38027  	-0.1174  	-0.1702  	-0.5304  	-0.0448  	-0.0448  	-0.1272  	-0.2748  	0.27507  	0.29258  	-0.0713  	0.24034  	0.31106  	0.09018  	-0.0402  	-0.2312  	0.31982  	-0.0487  	0.03048  	-0.0148  	-0.0276  	-0.0914  	-0.0637  	0.05084  	-0.0094  	0.05015  	-0.0350  	0.00819  	0.01209  	-0.0111  	0.02447  	0.00981  	-0.0388  	0.04676  	0.00361  	-0.0240  	0.03108  	-0.0009  	-0.0021  	0.03867  	-0.0166  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.0189  	0.04240  	-0.1690  	1.09358  	0.32953  	0.53440  	0.09801  	-0.7674  	0.22470  	-0.0784  	-0.0897  	0.46797  	0.07978  	-0.5046  	-0.9897  	0.99116  	-0.1426  	0.37620  	-0.2933  	0.66568  	-0.1713  	-0.1206  	-0.8879  	0.30172  	-0.0180  	-0.1874  	-0.5184  	-0.0114  	0.04555  	-0.0645  	-0.2882  	0.25277  	0.31100  	-0.0519  	0.22641  	0.29000  	0.03172  	-0.0539  	-0.1783  	0.36457  	-0.0377  	0.03179  	-0.0029  	-0.0269  	-0.0875  	-0.0630  	0.04138  	0.00235  	0.06927  	-0.0282  	0.02422  	0.00799  	-0.0119  	0.01747  	0.01248  	-0.0204  	0.03824  	0.00672  	-0.0370  	0.03070  	-0.0035  	0.01045  	0.02866  	-0.0164  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.0905  	-0.0386  	-0.1479  	0.98268  	0.32272  	0.42871  	0.12421  	-0.7673  	0.21463  	-0.0521  	0.05524  	0.46692  	0.07569  	-0.4371  	-1.1699  	1.01115  	-0.1534  	0.33819  	-0.2984  	0.58239  	-0.1362  	-0.1639  	-0.8796  	0.42895  	-0.0903  	-0.1996  	-0.4853  	-0.0438  	-0.0674  	-0.1088  	-0.2584  	0.28918  	0.31635  	-0.0796  	0.31282  	0.29474  	0.09331  	-0.0660  	-0.2401  	0.33724  	-0.0514  	0.04288  	0.00474  	-0.0234  	-0.0871  	-0.0677  	0.04393  	-0.0052  	0.07406  	-0.0207  	0.01472  	0.00508  	-0.0165  	0.02798  	0.01060  	-0.0330  	0.03926  	-0.0028  	-0.0282  	0.04682  	-0.0045  	0.01886  	0.03255  	-0.0065  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.3275  	-0.0933  	-0.2311  	0.53718  	0.14017  	0.29881  	0.11330  	-0.8319  	0.23116  	0.00522  	0.26980  	0.45044  	-0.0525  	-0.7405  	-1.3572  	0.96802  	-0.1368  	0.38059  	-0.2818  	0.62533  	-0.0928  	-0.2257  	-0.8261  	0.43831  	-0.2299  	-0.1712  	-0.5516  	-0.0472  	-0.1485  	-0.1993  	-0.2518  	0.29213  	0.32456  	-0.0737  	0.29215  	0.28876  	0.11820  	-0.0517  	-0.2659  	0.33738  	-0.0217  	0.04873  	-0.0315  	-0.0319  	-0.0805  	-0.0631  	0.04281  	-0.0002  	0.04341  	-0.0140  	0.00788  	0.01328  	-0.0081  	0.02321  	0.00084  	-0.0400  	0.04882  	0.00596  	-0.0380  	0.02491  	0.00861  	-0.0006  	0.02598  	-0.0138  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.2872  	-0.1247  	-0.1177  	0.46534  	-0.0124  	0.43173  	0.05729  	-0.9042  	0.18611  	0.02233  	0.31093  	0.36928  	-0.1219  	-0.9111  	-1.5032  	1.02667  	-0.1251  	0.36222  	-0.2557  	0.57636  	-0.0740  	-0.2049  	-0.6779  	0.39018  	-0.1951  	-0.1604  	-0.5339  	-0.1759  	-0.1678  	-0.1853  	-0.2427  	0.30486  	0.28934  	-0.0678  	0.20182  	0.36836  	0.16970  	-0.0065  	-0.2814  	0.29898  	0.05101  	0.01138  	0.00110  	-0.0166  	-0.1023  	-0.0588  	0.05173  	-0.0131  	0.03877  	-0.0222  	0.00680  	0.01272  	0.00022  	0.02531  	0.00623  	-0.0422  	0.03884  	0.00859  	-0.0336  	0.03277  	0.00136  	-0.0002  	0.04323  	-0.0089  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.0827  	-0.0838  	-0.0656  	0.81152  	0.22058  	0.38826  	0.11364  	-0.8838  	0.15536  	0.13761  	0.25542  	0.46755  	-0.0923  	-0.9232  	-1.5443  	1.19841  	-0.1712  	0.40761  	-0.2797  	0.67514  	-0.2738  	-0.1960  	-0.9125  	0.41421  	-0.0573  	-0.2135  	-0.4850  	0.00895  	-0.0385  	-0.1202  	-0.3083  	0.33629  	0.26572  	-0.0859  	0.21136  	0.47663  	0.07414  	-0.0309  	-0.2186  	0.32307  	0.00889  	0.03311  	0.00947  	-0.0193  	-0.0861  	-0.0625  	0.03581  	0.01650  	0.07755  	-0.0404  	0.01623  	0.00761  	0.00224  	0.02006  	0.01709  	-0.0404  	0.05139  	0.01146  	-0.0364  	0.03121  	-0.0019  	-0.0151  	0.05140  	-0.0070  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
-0.1374  	-0.1130  	-0.0802  	0.73870  	0.21939  	0.36809  	0.11429  	-0.9337  	0.17251  	0.19029  	0.23415  	0.48503  	-0.0809  	-0.9884  	-1.6266  	1.26021  	-0.1993  	0.44788  	-0.2625  	0.65218  	-0.3577  	-0.1680  	-0.9274  	0.34040  	0.00536  	-0.1898  	-0.5023  	0.08318  	0.04082  	-0.0960  	-0.2914  	0.31612  	0.25214  	-0.0639  	0.16873  	0.51602  	0.02597  	-0.0280  	-0.2005  	0.33896  	0.01534  	0.04724  	0.04265  	-0.0062  	-0.0940  	-0.0587  	0.03181  	0.02903  	0.07685  	-0.0423  	0.03106  	0.00842  	0.00310  	0.02720  	0.01772  	-0.0344  	0.04241  	0.00343  	-0.0269  	0.03653  	-0.0040  	-0.0193  	0.04662  	-0.0093  	-0.0074  	-0.0267  	0.03628  	-0.0031  	0.02322  	-0.2291  	
