0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13932  	0.09724  	0.17709  	0.56552  	-0.0303  	0.49116  	0.11117  	-0.4824  	0.25303  	-0.0565  	0.29278  	0.36116  	0.00425  	-0.3990  	-0.7991  	0.91521  	-0.0657  	0.19290  	-0.2722  	0.33400  	0.19078  	-0.2090  	-0.4516  	0.35313  	-0.2618  	-0.1502  	-0.2931  	-0.3452  	-0.3278  	-0.1541  	-0.1994  	0.27423  	0.28261  	-0.0645  	0.29929  	0.12135  	0.30283  	0.06377  	-0.2490  	0.16484  	-0.0345  	0.03053  	0.01804  	-0.0294  	-0.0833  	-0.0424  	0.03456  	0.00585  	0.04840  	-0.0091  	0.00028  	0.01875  	0.00170  	0.03200  	0.00279  	-0.0219  	0.01912  	0.00490  	-0.0349  	0.03383  	0.00814  	0.00330  	0.03167  	-0.0051  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.14027  	0.09562  	0.17920  	0.56885  	-0.0233  	0.48831  	0.11547  	-0.4864  	0.25071  	-0.0486  	0.29322  	0.36290  	0.00551  	-0.4012  	-0.8146  	0.91751  	-0.0700  	0.19834  	-0.2727  	0.34319  	0.18317  	-0.2105  	-0.4595  	0.34816  	-0.2613  	-0.1490  	-0.2988  	-0.3346  	-0.3180  	-0.1565  	-0.1997  	0.27340  	0.28860  	-0.0643  	0.29317  	0.12735  	0.29733  	0.06048  	-0.2471  	0.16489  	-0.0311  	0.03064  	0.02080  	-0.0301  	-0.0831  	-0.0420  	0.03556  	0.00693  	0.04871  	-0.0086  	0.00011  	0.01837  	0.00127  	0.03184  	0.00366  	-0.0225  	0.01973  	0.00423  	-0.0350  	0.03332  	0.00830  	0.00256  	0.03204  	-0.0056  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.12639  	0.09206  	0.16466  	0.56142  	-0.0275  	0.47894  	0.12261  	-0.4919  	0.24676  	-0.0406  	0.30323  	0.35305  	0.00037  	-0.4216  	-0.8231  	0.91665  	-0.0655  	0.19823  	-0.2789  	0.35925  	0.18121  	-0.2078  	-0.4528  	0.35150  	-0.2624  	-0.1473  	-0.3009  	-0.3127  	-0.3074  	-0.1613  	-0.1981  	0.26826  	0.29435  	-0.0655  	0.28129  	0.12811  	0.29318  	0.05776  	-0.2462  	0.16431  	-0.0265  	0.03107  	0.02286  	-0.0300  	-0.0827  	-0.0417  	0.03555  	0.00193  	0.04538  	-0.0069  	-0.0019  	0.01926  	-0.0004  	0.03019  	0.00346  	-0.0242  	0.02173  	0.00427  	-0.0359  	0.03003  	0.00913  	0.00331  	0.03161  	-0.0059  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.11869  	0.09465  	0.18416  	0.55186  	-0.0316  	0.47930  	0.12703  	-0.4883  	0.24064  	-0.0306  	0.31261  	0.32055  	-0.0045  	-0.4375  	-0.8364  	0.92057  	-0.0695  	0.19710  	-0.2707  	0.36118  	0.19609  	-0.2116  	-0.4760  	0.36348  	-0.2373  	-0.1594  	-0.2685  	-0.3355  	-0.3279  	-0.1658  	-0.2138  	0.28248  	0.27762  	-0.0692  	0.30376  	0.13818  	0.30094  	0.06508  	-0.2498  	0.17389  	-0.0427  	0.03209  	0.01523  	-0.0245  	-0.0818  	-0.0427  	0.03271  	0.00163  	0.04602  	-0.0059  	0.00401  	0.01788  	0.00128  	0.02927  	0.00398  	-0.0228  	0.02606  	0.00278  	-0.0344  	0.03080  	0.01022  	-0.0001  	0.03444  	-0.0057  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.13588  	0.09749  	0.20685  	0.54892  	-0.0326  	0.47405  	0.11534  	-0.4827  	0.24820  	-0.0133  	0.33864  	0.34102  	-0.0181  	-0.4494  	-0.8985  	0.95681  	-0.0715  	0.20523  	-0.2624  	0.37166  	0.20406  	-0.2337  	-0.4802  	0.35934  	-0.2305  	-0.1605  	-0.2777  	-0.3380  	-0.3447  	-0.1626  	-0.2218  	0.27914  	0.27962  	-0.0627  	0.30632  	0.14153  	0.30482  	0.06615  	-0.2416  	0.16648  	-0.0579  	0.03003  	0.02130  	-0.0244  	-0.0824  	-0.0387  	0.02955  	0.00480  	0.04627  	-0.0083  	0.00651  	0.01795  	0.00114  	0.02892  	0.00285  	-0.0224  	0.02325  	0.00400  	-0.0349  	0.02998  	0.00740  	-0.0010  	0.03514  	-0.0079  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.25833  	0.08066  	0.28124  	0.49691  	-0.0454  	0.42041  	0.12585  	-0.5065  	0.26464  	0.02986  	0.38466  	0.44452  	-0.0109  	-0.4713  	-1.0533  	1.05069  	-0.1040  	0.25021  	-0.2604  	0.42951  	0.15957  	-0.2349  	-0.5344  	0.27860  	-0.2266  	-0.1764  	-0.3788  	-0.2572  	-0.2885  	-0.1491  	-0.2093  	0.27175  	0.30310  	-0.0666  	0.24505  	0.13849  	0.29335  	0.05370  	-0.2245  	0.17302  	-0.0035  	0.02173  	0.05908  	-0.0151  	-0.0749  	-0.0402  	0.02652  	0.02290  	0.05617  	-0.0129  	0.00562  	0.01439  	0.00182  	0.02481  	0.00466  	-0.0145  	0.01987  	-0.0031  	-0.0370  	0.03522  	0.00344  	-0.0020  	0.03080  	-0.0075  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
0.12820  	0.09366  	0.24957  	0.39128  	-0.0664  	0.36786  	0.20117  	-0.4949  	0.26465  	0.11645  	0.35689  	0.41733  	-0.0145  	-0.3905  	-1.0588  	1.02879  	-0.1321  	0.27208  	-0.2465  	0.49301  	0.16269  	-0.2408  	-0.6428  	0.24793  	-0.1268  	-0.1988  	-0.3365  	-0.2253  	-0.1626  	-0.1527  	-0.2427  	0.27892  	0.30577  	-0.0552  	0.23222  	0.20431  	0.22810  	0.03308  	-0.1573  	0.24991  	-0.0244  	0.02939  	0.02453  	-0.0059  	-0.0737  	-0.0435  	0.01955  	0.02825  	0.05829  	-0.0256  	0.01991  	0.01468  	-0.0026  	0.02478  	0.00668  	-0.0190  	0.02117  	0.00032  	-0.0298  	0.03588  	0.00688  	-0.0071  	0.02876  	-0.0008  	-0.0069  	-0.0242  	0.03589  	-0.0073  	0.02253  	-0.2797  	
